1551899355.568316000		-68	6	1
1551899355.568633000	34:f6:4b:e4:06:24	-67	6	1
1551899355.568640000		-68	6	1
1551899355.568829000		-68	6	1
1551899355.568834000		-60	6	1
1551899355.569127000		-60	6	1
1551899355.569188000		-68	6	1
1551899355.569218000		-59	6	1
1551899355.569676000		-69	6	1
1551899355.569682000		-60	6	1
1551899355.570416000		-68	6	1
1551899355.570423000		-60	6	1
1551899355.570850000	d0:c7:89:a8:ea:c0	-68	7	1
1551899355.570864000		-59	6	1
1551899355.574864000	d0:c7:89:a8:ea:c0	-69	7	1
1551899355.574877000		-65	6	1
1551899355.579509000		-65	6	1
1551899355.579517000		-68	6	1
1551899355.579524000	68:e7:c2:9e:93:19	-68	7	1
1551899355.579534000		-68	6	1
1551899355.582466000	d0:c7:89:a8:ea:c0	-71	7	1
1551899355.582478000		-65	6	1
1551899355.583439000		-65	6	1
1551899355.583447000		-69	6	1
1551899355.583454000	68:e7:c2:9e:93:19	-68	7	1
1551899355.583857000		-65	6	1
1551899355.583865000		-69	6	1
1551899355.583872000	68:e7:c2:9e:93:19	-68	7	1
1551899355.583881000		-68	6	1
1551899355.592128000		-65	6	1
1551899355.592136000		-69	6	1
1551899355.592171000	68:e7:c2:9e:93:19	-68	7	1
1551899355.592214000		-69	6	1
1551899355.594567000	d0:c7:89:a8:ea:c0	-71	7	1
1551899355.595372000		-65	6	1
1551899355.595383000	d0:c7:89:a8:ea:c0	-71	7	1
1551899355.595393000		-65	6	1
1551899355.596239000		-65	6	1
1551899355.596247000		-68	6	1
1551899355.596254000	68:e7:c2:9e:93:19	-67	7	1
1551899355.596263000		-68	6	1
1551899355.598393000		-65	6	1
1551899355.598400000		-68	6	1
1551899355.598408000	68:e7:c2:9e:93:19	-68	7	1
1551899355.598652000		-65	6	1
1551899355.598660000		-69	6	1
1551899355.598668000	68:e7:c2:9e:93:19	-67	7	1
1551899355.598711000		-68	6	1
1551899355.601566000		-65	6	1
1551899355.601852000	d0:c7:89:a8:ea:c0	-71	7	1
1551899355.601867000		-65	6	1
1551899355.602602000		-65	6	1
1551899355.602610000		-68	6	1
1551899355.602617000	68:e7:c2:9e:93:19	-67	7	1
1551899355.602626000		-69	6	1
1551899355.603661000		-67	6	1
1551899355.603669000		-68	6	1
1551899355.606120000		-65	6	1
1551899355.606128000		-68	6	1
1551899355.606136000	68:e7:c2:9e:93:19	-68	7	1
1551899355.606172000		-65	6	1
1551899355.606176000		-68	6	1
1551899355.606338000	68:e7:c2:9e:93:19	-67	7	1
1551899355.606354000		-68	6	1
1551899355.608695000	d0:c7:89:a8:ea:c0	-71	7	1
1551899355.608762000		-65	6	1
1551899355.609632000		-65	6	1
1551899355.609640000		-68	6	1
1551899355.609648000	68:e7:c2:9e:93:19	-68	7	1
1551899355.609657000		-68	6	1
1551899355.611963000		-65	6	1
1551899355.611971000		-68	6	1
1551899355.611979000	68:e7:c2:9e:93:19	-67	7	1
1551899355.612040000		-65	6	1
1551899355.612427000		-69	6	1
1551899355.612439000	68:e7:c2:9e:93:19	-68	7	1
1551899355.612466000		-65	6	1
1551899355.612470000		-69	6	1
1551899355.612496000	68:e7:c2:9e:93:19	-68	7	1
1551899355.612568000		-68	6	1
1551899355.613094000	88:f0:31:6c:85:a0	-81	6	1
1551899355.613363000		-65	6	1
1551899355.613370000		-68	6	1
1551899355.613530000	68:e7:c2:9e:93:19	-68	7	1
1551899355.613546000		-68	6	1
1551899355.615263000	88:f0:31:5e:94:22	-68	6	1
1551899355.615908000	d0:c7:89:a8:ea:c0	-71	7	1
1551899355.615918000		-65	6	1
1551899355.655981000	d0:c7:89:a8:ea:c0	-70	7	1
1551899355.655993000		-65	6	1
1551899355.662484000	88:f0:31:6c:85:a2	-80	6	1
1551899355.664583000	88:f0:31:5e:94:21	-68	6	1
1551899355.704048000	34:f6:4b:e4:06:24	-68	6	1
1551899355.704057000		-68	6	1
1551899355.711666000	88:f0:31:6c:85:a1	-81	6	1
1551899355.746318000	d0:c7:89:a8:ea:c0	-70	7	1
1551899355.746345000		-65	6	1
1551899355.747408000	d0:c7:89:a8:ea:c0	-70	7	1
1551899355.747418000	d0:c7:89:a8:ea:c0	-70	7	1
1551899355.747430000	d0:c7:89:a8:ea:c0	-70	7	1
1551899355.747435000	d0:c7:89:a8:ea:c0	-70	7	1
1551899355.747444000		-65	6	1
1551899355.747483000		-68	6	1
1551899355.747488000		-65	6	1
1551899355.749225000	d0:c7:89:a8:ea:c0	-70	7	1
1551899355.749234000	d0:c7:ce:aa:ea:c0	-70	7	1
1551899355.749242000	d0:c7:89:a8:ea:c0	-70	7	1
1551899355.749247000	d0:c7:89:a8:ea:c0	-70	7	1
1551899355.749265000	d4:c7:89:e8:c2:c0	-70	7	1
1551899355.749271000	1c:ce:89:a8:ea:c0	-70	7	1
1551899355.749275000	d0:c7:89:a8:ea:c0	-70	7	1
1551899355.749279000	d0:c7:89:a8:ea:c0	-70	7	1
1551899355.749284000	d0:c7:89:a8:ea:c0	-70	7	1
1551899355.749294000		-65	6	1
1551899355.749299000		-68	6	1
1551899355.749303000		-65	6	1
1551899355.749973000	d0:c7:89:a8:ea:c0	-70	7	1
1551899355.749983000	d0:c7:89:a8:ea:c0	-70	7	1
1551899355.749989000	d0:c7:89:a8:ea:c0	-70	7	1
1551899355.749994000	d0:c7:89:a8:ea:c0	-70	7	1
1551899355.749998000	d0:c7:89:a8:ea:c0	-70	7	1
1551899355.750007000		-65	6	1
1551899355.751010000		-65	6	1
1551899355.751018000		-68	6	1
1551899355.751025000	68:e7:c2:9e:93:19	-68	7	1
1551899355.751034000		-68	6	1
1551899355.751540000		-65	6	1
1551899355.751547000		-68	6	1
1551899355.751555000	68:e7:c2:9e:93:19	-67	7	1
1551899355.751564000		-68	6	1
1551899355.752086000		-65	6	1
1551899355.752095000		-68	6	1
1551899355.752103000	94:49:b3:a6:5f:88	-67	7	1
1551899355.752112000		-68	6	1
1551899355.753723000	f0:79:60:ac:c6:b7	-75	4	1
1551899355.753734000	88:f0:31:5e:94:20	-68	6	1
1551899355.753794000		-65	6	1
1551899355.753864000		-68	6	1
1551899355.754017000	68:e7:c2:9e:93:19	-68	7	1
1551899355.754030000		-68	6	1
1551899355.754077000		-65	6	1
1551899355.754082000		-68	6	1
1551899355.754114000	68:e7:c2:9e:93:19	-68	7	1
1551899355.754605000	88:f0:31:6c:85:a0	-79	6	1
1551899355.754619000		-76	6	1
1551899355.755036000	88:f0:31:5e:94:20	-68	6	1
1551899355.755050000		-76	6	1
1551899355.755056000		-65	6	1
1551899355.755060000		-68	6	1
1551899355.755098000	68:e7:c2:9e:93:19	-68	7	1
1551899355.755102000	68:e7:c2:9e:93:19	-68	7	1
1551899355.755111000		-68	6	1
1551899355.755640000		-65	6	1
1551899355.755648000		-68	6	1
1551899355.755655000	68:e7:c2:9e:93:19	-68	7	1
1551899355.755664000		-68	6	1
1551899355.757035000		-65	6	1
1551899355.757042000		-68	6	1
1551899355.757049000	68:e7:c2:9e:93:19	-68	7	1
1551899355.757247000		-65	6	1
1551899355.757254000		-68	6	1
1551899355.757287000	68:e7:c2:9e:93:19	-68	7	1
1551899355.757310000		-68	6	1
1551899355.764456000	f0:79:60:ac:c6:b7	-74	4	1
1551899355.764467000	88:f0:31:5e:94:20	-68	6	1
1551899355.764477000	88:f0:31:5e:94:20	-68	6	1
1551899355.764887000	88:f0:31:5e:94:20	-68	6	1
1551899355.764902000		-76	6	1
1551899355.775314000	88:f0:31:5e:94:20	-68	6	1
1551899355.776657000		-68	6	1
1551899355.776668000	68:e7:c2:9e:93:19	-68	7	1
1551899355.777760000		-65	6	1
1551899355.777768000		-69	6	1
1551899355.777776000	68:e7:c2:9e:93:19	-68	7	1
1551899355.777785000		-69	6	1
1551899355.780204000	d0:c7:89:a8:ea:c4	-70	7	1
1551899355.787077000		-66	6	1
1551899355.787088000	88:f0:31:5e:94:20	-68	6	1
1551899355.787099000	88:f0:31:5e:94:20	-69	6	1
1551899355.787170000	88:f0:31:5e:94:20	-68	6	1
1551899355.822370000	88:f0:31:6c:85:a0	-79	6	1
1551899355.824348000	88:f0:31:5e:94:22	-71	6	1
1551899355.871107000	88:f0:31:6c:85:a2	-80	6	1
1551899355.873298000	88:f0:31:5e:94:21	-72	6	1
1551899355.873531000	d0:c7:89:a8:ea:c0	-72	7	1
1551899355.873535000		-67	6	1
1551899355.873761000	d0:c7:89:a8:ea:c0	-71	7	1
1551899355.873766000		-68	6	1
1551899355.875810000		-68	6	1
1551899355.875814000		-71	6	1
1551899355.875818000	68:e7:c2:9e:93:19	-70	7	1
1551899355.875824000		-71	6	1
1551899355.878440000	d0:c7:89:a8:ea:c0	-71	7	1
1551899355.878448000		-68	6	1
1551899355.920574000	88:f0:31:6c:85:a1	-79	6	1
1551899355.984031000	88:f0:31:5e:94:20	-70	6	1
1551899355.986455000	34:f6:4b:e4:06:24	-68	6	1
1551899355.986465000		-71	6	1
1551899355.986614000		-71	6	1
1551899355.986621000		-60	6	1
1551899355.986906000		-70	6	1
1551899355.986912000		-60	6	1
1551899355.987306000		-70	6	1
1551899355.987312000		-60	6	1
1551899355.987375000	d0:c7:89:a8:ea:c0	-70	7	1
1551899355.987397000		-60	6	1
1551899356.007928000		-60	6	1
1551899356.007935000		-71	6	1
1551899356.007944000	3c:77:e6:da:7c:a9	-60	7	1
1551899356.007952000		-71	6	1
1551899356.030999000	88:f0:31:6c:85:a0	-81	6	1
1551899356.033241000	88:f0:31:5e:94:22	-70	6	1
1551899356.080371000	88:f0:31:6c:85:a2	-81	6	1
1551899356.082395000	88:f0:31:5e:94:21	-69	6	1
1551899356.087750000	34:f6:4b:e4:06:24	-67	6	1
1551899356.087761000		-69	6	1
1551899356.105090000		-68	6	1
1551899356.105096000		-70	6	1
1551899356.107943000		-70	6	1
1551899356.107951000		-61	6	1
1551899356.108006000		-70	6	1
1551899356.108011000		-60	6	1
1551899356.108561000		-70	6	1
1551899356.108569000		-60	6	1
1551899356.108969000		-69	6	1
1551899356.108977000		-60	6	1
1551899356.108983000	d0:c7:89:a8:ea:c0	-70	7	1
1551899356.108989000		-60	6	1
1551899356.129511000	88:f0:31:6c:85:a1	-81	6	1
1551899356.193191000	88:f0:31:5e:94:20	-70	6	1
1551899356.209551000	34:f6:4b:e4:06:24	-69	6	1
1551899356.209560000		-69	6	1
1551899356.239798000	88:f0:31:6c:85:a0	-81	6	1
1551899356.241964000	88:f0:31:5e:94:22	-69	6	1
1551899356.279027000	68:e7:c2:9e:93:19	-66	7	1
1551899356.279309000	68:e7:c2:9e:93:19	-67	7	1
1551899356.279760000	68:e7:c2:9e:93:19	-67	7	1
1551899356.280194000	68:e7:c2:9e:93:19	-67	7	1
1551899356.280620000	68:e7:c2:9e:93:19	-67	7	1
1551899356.281057000	68:e7:c2:9e:93:19	-67	7	1
1551899356.281502000	68:e7:c2:9e:93:19	-67	7	1
1551899356.281934000	68:e7:c2:9e:93:19	-67	7	1
1551899356.281944000		-70	6	1
1551899356.288860000	88:f0:31:6c:85:a2	-80	6	1
1551899356.291072000	88:f0:31:5e:94:21	-69	6	1
1551899356.338081000	88:f0:31:6c:85:a1	-80	6	1
1551899356.365787000		-72	6	1
1551899356.365792000		-70	6	1
1551899356.396474000	d0:c7:89:a8:ea:c0	-69	7	1
1551899356.396482000		-63	6	1
1551899356.401714000	88:f0:31:5e:94:20	-69	6	1
1551899356.404247000	34:f6:4b:e4:06:24	-71	6	1
1551899356.404254000		-70	6	1
1551899356.404394000		-70	6	1
1551899356.404400000		-61	6	1
1551899356.404694000		-70	6	1
1551899356.404699000		-61	6	1
1551899356.405128000		-70	6	1
1551899356.405133000		-61	6	1
1551899356.406375000		-70	6	1
1551899356.406381000		-61	6	1
1551899356.406391000	d0:c7:89:a8:ea:c0	-69	7	1
1551899356.406428000		-61	6	1
1551899356.418883000	68:e7:c2:9e:93:19	-66	7	1
1551899356.418891000		-69	6	1
1551899356.419263000		-66	6	1
1551899356.419269000		-69	6	1
1551899356.419330000	68:e7:c2:9e:93:19	-69	7	1
1551899356.419335000	68:e7:c2:9e:93:19	-69	7	1
1551899356.419388000		-70	6	1
1551899356.448679000	88:f0:31:6c:85:a0	-81	6	1
1551899356.450859000	88:f0:31:5e:94:22	-69	6	1
1551899356.497015000	98:54:1b:a2:9d:dd	-58	6	1
1551899356.497023000		-70	6	1
1551899356.497841000	88:f0:31:6c:85:a2	-80	6	1
1551899356.500174000	88:f0:31:5e:94:21	-70	6	1
1551899356.506881000	34:f6:4b:e4:06:24	-71	6	1
1551899356.506890000		-69	6	1
1551899356.546984000	88:f0:31:6c:85:a1	-81	6	1
1551899356.610719000	88:f0:31:5e:94:20	-69	6	1
1551899356.657588000	88:f0:31:6c:85:a0	-79	6	1
1551899356.659724000	88:f0:31:5e:94:22	-69	6	1
1551899356.706707000	88:f0:31:6c:85:a2	-80	6	1
1551899356.708899000	88:f0:31:5e:94:21	-70	6	1
1551899356.755869000	88:f0:31:6c:85:a1	-80	6	1
1551899356.816142000	68:e7:c2:9e:93:19	-66	7	1
1551899356.816152000		-69	6	1
1551899356.819657000	88:f0:31:5e:94:20	-69	6	1
1551899356.866491000	88:f0:31:6c:85:a0	-80	6	1
1551899356.868689000	88:f0:31:5e:94:22	-69	6	1
1551899356.915638000	88:f0:31:6c:85:a2	-80	6	1
1551899356.917778000	88:f0:31:5e:94:21	-70	6	1
1551899357.028479000	88:f0:31:5e:94:20	-69	6	1
1551899357.030908000	34:f6:4b:e4:06:24	-71	6	1
1551899357.030915000		-69	6	1
1551899357.031092000		-70	6	1
1551899357.031098000		-61	6	1
1551899357.031247000		-61	6	1
1551899357.031491000		-70	6	1
1551899357.031497000		-70	6	1
1551899357.031505000		-61	6	1
1551899357.032381000		-70	6	1
1551899357.032387000		-61	6	1
1551899357.032536000		-61	6	1
1551899357.074938000		-70	6	1
1551899357.074940000		-70	6	1
1551899357.074943000		-69	6	1
1551899357.075187000	88:f0:31:6c:85:a0	-80	6	1
1551899357.077485000	88:f0:31:5e:94:22	-69	6	1
1551899357.117571000		-70	6	1
1551899357.117580000		-61	6	1
1551899357.117588000		-61	6	1
1551899357.127635000	88:f0:31:5e:94:21	-69	6	1
1551899357.138383000		-70	6	1
1551899357.138392000		-69	6	1
1551899357.138571000		-70	6	1
1551899357.138573000		-69	6	1
1551899357.138731000		-70	6	1
1551899357.138908000		-69	6	1
1551899357.138910000		-70	6	1
1551899357.139070000		-70	6	1
1551899357.141325000		-69	6	1
1551899357.141336000		-61	6	1
1551899357.141586000	d0:c7:89:a8:ea:c0	-72	7	1
1551899357.141590000		-61	6	1
1551899357.141796000		-70	6	1
1551899357.141798000		-61	6	1
1551899357.142065000	d0:c7:89:a8:ea:c0	-72	7	1
1551899357.142067000	d0:c7:89:a8:ea:c0	-72	7	1
1551899357.142107000		-61	6	1
1551899357.143021000		-70	6	1
1551899357.143027000		-70	6	1
1551899357.143087000		-70	6	1
1551899357.173662000	88:f0:31:6c:85:a1	-80	6	1
1551899357.237421000	88:f0:31:5e:94:20	-70	6	1
1551899357.243386000	34:f6:4b:e4:06:24	-71	6	1
1551899357.243393000		-70	6	1
1551899357.284229000	88:f0:31:6c:85:a0	-80	6	1
1551899357.286450000	88:f0:31:5e:94:22	-70	6	1
1551899357.335658000	88:f0:31:5e:94:21	-70	6	1
1551899357.382512000	88:f0:31:6c:85:a1	-80	6	1
1551899357.493321000	88:f0:31:6c:85:a0	-79	6	1
1551899357.495500000	88:f0:31:5e:94:22	-70	6	1
1551899357.519514000	68:e7:c2:9e:93:19	-67	7	1
1551899357.519522000		-70	6	1
1551899357.519853000		-66	6	1
1551899357.519896000		-70	6	1
1551899357.519991000	68:e7:c2:9e:93:19	-69	7	1
1551899357.520336000		-67	6	1
1551899357.520339000		-70	6	1
1551899357.520440000	68:e7:c2:9e:93:19	-69	7	1
1551899357.520444000		-70	6	1
1551899357.543574000	f8:16:54:14:ea:42	-68	6	1
1551899357.543578000	88:f0:31:5e:94:20	-70	6	1
1551899357.543893000	88:f0:31:5e:94:20	-70	6	1
1551899357.544166000	88:f0:31:5e:94:20	-70	6	1
1551899357.544635000	88:f0:31:5e:94:21	-71	6	1
1551899357.545240000	88:f0:31:5e:94:22	-70	6	1
1551899357.546442000	88:f0:31:5e:94:22	-70	6	1
1551899357.546793000	88:f0:31:5e:94:22	-71	6	1
1551899357.552468000	88:f0:31:5e:94:21	-70	6	1
1551899357.552911000	88:f0:31:5e:94:21	-70	6	1
1551899357.553187000	88:f0:31:5e:94:21	-70	6	1
1551899357.591393000	88:f0:31:6c:85:a1	-79	6	1
1551899357.636035000		-59	6	1
1551899357.636038000		-71	6	1
1551899357.636041000	98:54:1b:a2:9d:dd	-62	7	1
1551899357.636043000		-59	6	1
1551899357.636045000		-71	6	1
1551899357.636047000	98:54:1b:a2:9d:dd	-59	7	1
1551899357.636052000		-70	6	1
1551899357.637016000	88:f0:31:5e:94:20	-70	7	1
1551899357.637022000		-62	6	1
1551899357.655316000	88:f0:31:5e:94:20	-71	6	1
1551899357.657803000	34:f6:4b:e4:06:24	-72	6	1
1551899357.657811000		-70	6	1
1551899357.657815000		-71	6	1
1551899357.657818000		-61	6	1
1551899357.658231000	d0:c7:89:a8:ea:c0	-72	7	1
1551899357.658267000		-70	6	1
1551899357.658297000		-61	6	1
1551899357.658850000		-61	6	1
1551899357.702042000	88:f0:31:6c:85:a0	-79	6	1
1551899357.704200000	88:f0:31:5e:94:22	-70	6	1
1551899357.737490000	98:54:1b:a2:9d:dd	-58	6	1
1551899357.737498000		-70	6	1
